9, 2016, 45, 59
9, 2016, 46, 54
9, 2016, 47, 63
9, 2016, 48, 63
9, 2016, 49, 47
9, 2016, 50, 59
9, 2016, 51, 26
9, 2016, 52, 35
9, 2016, 53, 39
9, 2016, 54, 32
9, 2016, 55, 34
9, 2016, 56, 28
9, 2016, 57, 16
9, 2016, 58, 26
9, 2016, 59, 29
9, 2017, 8, 46
9, 2017, 9, 36
9, 2017, 10, 40
9, 2017, 11, 27
9, 2017, 12, 33
9, 2017, 13, 5
9, 2017, 14, 14
9, 2017, 15, 32
9, 2017, 16, 39
9, 2017, 17, 27
9, 2017, 18, 34
9, 2017, 19, 79
9, 2017, 20, 35
9, 2017, 21, 50
9, 2017, 22, 74
9, 2017, 23, 70
9, 2017, 24, 67
9, 2017, 25, 77
9, 2017, 26, 44
9, 2017, 27, 59
9, 2017, 28, 55
9, 2017, 29, 350
9, 2017, 30, 511
9, 2017, 31, 484
9, 2017, 32, 42
9, 2017, 33, 31
9, 2017, 34, 49
9, 2017, 35, 59
9, 2017, 36, 49
9, 2017, 37, 58
9, 2017, 38, 57
9, 2017, 39, 81
9, 2017, 40, 16
10, 2015, 26, 20
10, 2015, 27, 16
10, 2015, 28, 56
10, 2015, 29, 175
10, 2015, 41, 7
10, 2015, 42, 11
10, 2015, 43, 16
10, 2015, 44, 26
10, 2015, 45, 51
10, 2015, 46, 289
10, 2016, 34, 450
10, 2016, 36, 143
10, 2016, 37, 95
10, 2016, 38, 65
10, 2016, 39, 41
10, 2016, 40, 670
10, 2016, 41, 61
10, 2016, 42, 37
10, 2016, 43, 75
10, 2016, 44, 13
10, 2017, 21, 440
10, 2017, 23, 457
10, 2017, 24, 450
10, 2017, 28, 460
